coming_soon,street_address_1,street_address_2,city,state,station_name,zip,longitude,latitude,num_chargers,availability,power_kW,amenities,link
False,Holiday Inn Express & Suites Sweetwater300 SE Georgia Ave.,,Sweetwater,TX,Sweetwater Supercharger,79556-8248,-100.392455,32.450591,8,available 24/7,150,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/sweetwatersupercharger
True,,,Temple,TX,,,,,,,,,http://tesla.com/findus/location/supercharger/TempleTXQ322
True,,,Terrell,TX,,,,,,,,,http://tesla.com/findus/location/supercharger/TerrellTXQ322
False,,,,TX,Texarkana Supercharger,not available,-94.077179,33.459926,not available,not available,not available,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/texarkanasupercharger
False,Love's Travel Center2645 S. Hwy 37,,Three Rivers,TX,Three Rivers Supercharger,78071,-98.185829,28.521614,8,available 24/7,150,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/threeriverssupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/tylersouthservice
False,Hampton Inn Van Horn1921 Frontage Rd.,,Van Horn,TX,Van Horn Supercharger,79855,-104.861435,31.034271,8,available 24/7,150,"wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/vanhornsupercharger
True,,,Van Horn,TX,,,,,,,,,http://tesla.com/findus/location/supercharger/VanHornTXQ322
True,,,Vernon,TX,,,,,,,,,http://tesla.com/findus/location/supercharger/VernonTXQ322
False,La Quinta Inn and Suites3107 S Laurent St.,,Victoria,TX,Victoria Supercharger,77901-1454,-96.978988,28.766853,6,available 24/7,150,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/victoriasupercharger
False,,,,TX,"Waco, TX Supercharger",not available,-97.109152,31.582287,not available,not available,not available,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/wacotxsupercharger
False,,,,TX,"Waller, TX Supercharger",not available,-95.932459,30.071011,not available,not available,not available,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/WallerTXSupercharger
False,Village at Westlake701   South Capital of Texas Highway,,West Lake Hills,TX,"West Lake Hills, TX Supercharger",78746,-97.827122,30.290949,8,available 24/7,250,"restaurants,shopping,beverage",http://tesla.com/findus/location/supercharger/westlakehillstxsupercharger
False,Buc-ee's10484  US-59,,Wharton,TX,"Wharton, TX Supercharger",77488,-96.123772,29.326682,8,available 24/7,250,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/WhartonTXSupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/dc958050034
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/dc940973714
False,Beaver Chevron1780 Littlefield Interchange,,Beaver,UT,"Beaver, UT - 525 W Supercharger",84713,-112.652764,38.248629,24,available 24/7,250,"restaurants,beverage,restrooms",http://tesla.com/findus/location/supercharger/beaverut525wsupercharger
False,Beaver Valley ChevronLittlefield Interchange,,Beaver,UT,"Beaver, UT Supercharger",84713,-112.652524,38.249149,8,available 24/7,150,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/beaversupercharger
False,,,,UT,"Blanding, UT Supercharger",not available,-109.473842,37.625618,not available,not available,not available,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/blandingsupercharger
False,Travel Plaza II5249 West 3650 South,,Cedar City,UT,"Cedar City, UT Supercharger",84720,-113.161244,37.606299,16,available 24/7,250,"shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/cedarcityutsupercharger
False,Draper Crossing62-64 East 12300 South,,Draper,UT,"Draper, UT Supercharger",84020,-111.88603,40.526372,12,available 24/7,250,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/DraperUTsupercharger
False,,,,UT,"Green River, UT Supercharger",not available,-110.140513,38.993577,not available,not available,not available,"restaurants,lodging,restrooms",http://tesla.com/findus/location/supercharger/greenriversupercharger
True,,,Moab,UT,,,,,,,,,http://tesla.com/findus/location/supercharger/MoabUTQ322
False,Best Western Plus Canyonlands Moab16 South Main Street,,Moab,UT,"Moab, UT Supercharger",84532-2503,-109.552368,38.573122,4,available 24/7,150,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/moabsupercharger
False,JC Mickelson's2100 S Main Street,,Nephi,UT,"Nephi, UT Supercharger",84648-2035,-111.841003,39.678111,8,available 24/7,150,"restaurants,wifi,beverage,restrooms",http://tesla.com/findus/location/supercharger/nephisupercharger
False,Holiday Inn Express925 Westwood Blvd.,,Price,UT,Price Supercharger,84501-4348,-110.831666,39.600831,8,available 24/7,150,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/pricesupercharger
True,,,Provo,UT,,,,,,,,,http://tesla.com/findus/location/supercharger/ProvoUTsupercharger
False,Holiday Inn Express Richfield20  W 1400 N,,Richfield,UT,"Richfield, UT Supercharger",84701-3019,-112.085173,38.78799,4,available 24/7,150,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/richfieldsupercharger
False,Marketplace at 18th 1850 South 300 West,,Salt Lake City,UT,"Salt Lake City, UT - S 300 W Supercharger",84115,-111.901759,40.730085,8,available 24/7,250,"restaurants,beverage,restrooms",http://tesla.com/findus/location/supercharger/SaltLakeCityUTSupercharger2
False,Tesla Service Center1038  South 300 West,,Salt Lake City,UT,"Salt Lake City, UT - South 300 West Supercharger",84101,-111.900542,40.746458,4,available 24/7,72,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/saltlakecityutah30wsupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/south300west
False,Tesla Service Center South Salt Lake City2312 S. State Street,,South Salt Lake City,UT,Salt Lake City-S. State Street,84115-2755,-111.888395,40.7209,10,available 24/7,150,"wifi,restrooms",http://tesla.com/findus/location/supercharger/saltlakecitysstatestreet
False,Dixie Convention Center1835 South Convention Center Drive,,Saint George,UT,"St. George, UT - Convention Center Drive Supercharger",84790,-113.58391,37.07775,4,available 24/7,72,"restaurants,lodging,restrooms",http://tesla.com/findus/location/supercharger/stgeorgeutconventioncenterdrsupercharger
False,Sunset Corner Shopping Center1091 N Bluff St,,St. George,UT,"St. George, UT Supercharger",84770-4894,-113.601737,37.126463,8,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/stgeorgeutsupercharger
False,Comfort Inn & Suites1568 East Saddleback Blvd.,,Tooele,UT,Tooele Supercharger,84074-7600,-112.269008,40.684466,6,available 24/7,150,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/tooeleutsupercharger
False,Hampton Inn2145 W Main Street,,Tremonton,UT,Tremonton Supercharger,84337-9333,-112.198576,41.70995,6,available 24/7,150,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/tremontonsupercharger
False,Maplewood Convenience Store/Comfort Inn213 Payne Turnpike,,Berlin,VT,"Berlin, VT Supercharger",05602-9159,-72.576462,44.212532,8,available 24/7,150,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/berlinvtsupercharger
False,Price Chopper Plaza499 Canal Street,,Brattleboro,VT,"Brattleboro, VT Supercharger",05301-7112,-72.565798,42.838443,"8,8","available 24/7,available 24/7","250,150","restaurants,wifi,shopping,lodging,beverage,restrooms",http://tesla.com/findus/location/supercharger/brattleborovtsupercharger
False,Stewart's Shops194 Woodstock Ave,,Rutland,VT,"Rutland, VT Supercharger",05701,-72.957029,43.617818,6,available 24/7,250,"restaurants,restrooms",http://tesla.com/findus/location/supercharger/rutlandvtsupercharger
False,Healthy Living Market and Cafe222 Dorset Street,,South Burlington,VT,South Burlington Supercharger,05403-6243,-73.179308,44.46286,8,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/southburlingtonsupercharger
False,Green Mountain Mall2000 Memorial Drive,,St Johnsbury,VT,"St Johnsbury, VT",05819,not available,not available,8,available 24/7,250,"shopping,restrooms",http://tesla.com/findus/location/supercharger/StJohnsburyVTsupercharger
False,Finney Crossing31 Market Street,,Williston,VT,"Williston, VT Supercharger",05495,-73.108969,44.449692,8,available 24/7,250,"restaurants,wifi,lodging,beverage,restrooms",http://tesla.com/findus/location/supercharger/WillistonVTsupercharger
False,Market Common Clarendon2800 Clarendon Boulevard,,Arlington,VA,"Arlington, VA Supercharger",22201,-77.092363,38.887369,18,available 24/7,72,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/arlingtonvasupercharger
False,Harris Teeter43300 Southern Walk Plaza,,Ashburn,VA,"Ashburn, VA Supercharger",20148,-77.502241,39.009092,8,available 24/7,250,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/ashburnsupercharger
False,Sheetz12341 Washington Highway Washington Highway,,Ashland,VA,"Ashland, VA Supercharger",23005,-77.47261,37.74626,8,available 24/7,250,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/AshlandVASupercharger
False,Sheetz10101  James Madison Highway,,Bealeton,VA,"Bealeton, VA Supercharger",22712,-77.80024,38.61989,8,available 24/7,250,"restaurants,wifi,shopping,beverage",http://tesla.com/findus/location/supercharger/BealetonVAsupercharger
False,Sheetz2415  Lee Highway,,Bristol,VA,"Bristol, VA Supercharger",24202,-82.14891,36.62855,8,available 24/7,250,"wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/BristolVASuperhcharger
False,,,,VA,"Chantilly, VA Supercharger",not available,-77.486426,38.913097,not available,not available,not available,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/chantillysupercharger
False,Wawa3267 Proffit Road,,Charlottesville,VA,"Charlottesville, VA - Proffit Road Supercharger",22901,-78.43472,38.1321,8,available 24/7,250,"restaurants,shopping",http://tesla.com/findus/location/supercharger/CharlottesvilleVAsupercharger
False,The Shops at Stonefield2100 Hydraulic Road,,Charlottesville,VA,"Charlottesville, VA Supercharger",22901-0000,-78.493075,38.067294,8,available 24/7,150,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/charlottesvillesupercharger
False,Wawa101  Hillcrest Parkway,,Chesapeake,VA,"Chesapeake, VA Supercharger",23322,-76.22447,36.65782,8,available 24/7,250,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/chesapeakevasupercharger
False,Wawa11701 Jefferson Davis Highway,,Chester,VA,Chester Supercharger,23831,-77.416961,37.367264,8,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/chestervasupercharger
False,Wawa15840  Jefferson Davis Highway,,Colonial Heights,VA,"Colonial Heights, VA Supercharger",23834,-77.40843,37.3055,8,available 24/7,250,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/ColonialHeightsVASupercharger
False,Royal Farms4317  Lankford Highway,,Exmore,VA,"Exmore, VA Supercharger",23350,-75.83206,37.51626,4,available 24/7,250,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/ExmoreVASupercharger
False,Wawa9700  Fairfax Boulevard,,Fairfax,VA,"Fairfax, VA - Fairfax Boulevard Supercharger",22031,-77.279091,38.864868,12,available 24/7,250,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/FairfaxVAsupercharger
False,Peterson Companies4100 Monument Corner Drive,,Fairfax,VA,"Fairfax, VA Supercharger",22030,-77.35785,38.85933,12,available 24/7,250,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/fairfaxsupercharger
False,Idylwood Plaza7501 Leesburg Place,,Falls Church,VA,"Falls Church, VA Supercharger",22043,-77.203257,38.902531,8,available 24/7,250,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/fallschurchsupercharger
False,Sheetz2016 S Main Street,,Farmville,VA,"Farmville, VA - S Main Street Supercharger",23901,-78.401649,37.271757,8,available 24/7,250,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/farmvillevasmainstreetsupercharger
True,,,Fredericksburg,VA,,,,,,,,,http://tesla.com/findus/location/supercharger/FredericksburgVASupercharger22
False,Wawa10060 Jefferson Davis Highway,,Fredericksburg,VA,"Fredericksburg, VA Supercharger",22407,-77.506129,38.225925,8,available 24/7,150,"restaurants,restrooms",http://tesla.com/findus/location/supercharger/fredericksburgvasupercharger
False,,,,VA,"Glen Allen, VA Supercharger",not available,-77.461414,37.66976,not available,not available,not available,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/glenallensupercharger
False,Sheetz533 University Boulevard,,Harrisonburg,VA,"Harrisonburg, VA Supercharger",22801,-78.85657,38.42964,8,available 24/7,250,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/HarrisonburgVAsupercharger
False,Sheetz15315 Washington Street,,Haymarket,VA,"Haymarket, VA",20169,-77.643702,38.814873,8,available 24/7,150,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/haymarketvirginiasupercharger
False,Sheetz17188 Owens Drive,,King George,VA,"King George, VA - Owens Drive Supercharger",22485,-77.048846,38.353588,8,available 24/7,250,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/KingGeorgeVAsupercharger
False,Sheetz601 California Drive Northeast,,Leesburg,VA,"Leesburg, VA - California Drive Northeast Supercharger",20176,-77.52591,39.10232,8,available 24/7,250,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/LeesburgVASupercharger2
False,"Village at Leesburg1602 Village Market Boulevard, Southeast",,Leesburg,VA,"Leesburg, VA Supercharger",20737,-77.526638,39.089761,10,available 24/7,72,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/leesburgvasupercharger
False,Holiday Inn Express Lexington880 N Lee Hwy,,Lexington,VA,Lexington Supercharger,24450-3725,-79.419007,37.796979,6,available 24/7,150,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/lexingtonvasupercharger
True,,,Lexington,VA,,,,,,,,,http://tesla.com/findus/location/supercharger/LexingtonVASupercharger22
False,Sheetz14480 Wards Road,,Lynchburg,VA,"Lynchburg, VA Supercharger",24501,-79.190054,37.324963,8,available 24/7,250,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/lynchburgvasupercharger
False,Sheetz4089 S Amherst Hwy,,Madison Heights,VA,"Madison Heights, VA Supercharger",24572,-79.11773,37.46604,8,available 24/7,250,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/madisonheightsvasupercharger
False,Sheetz2902 South Seminole Trail,,Madison,VA,"Madison, VA Supercharger",22707,-78.286033,38.346154,8,available 24/7,250,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/madisonvasupercharger
False,Wawa10691 Davidson Place,,Manassas,VA,"Manassas, VA Supercharger",20109,-77.51554,38.79302,8,available 24/7,250,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/ManassasVAsupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/tysonscorner
False,Wawa7847  Compass Point Lane,,Mechanicsville,VA,"Mechanicsville, VA Supercharger",23111,-77.3288,37.61338,8,available 24/7,250,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/MechanicsvilleVASupercharger
False,Sheetz227 Conicville Rd,,Mt. Jackson,VA,"Mt. Jackson, VA Supercharger",22842,-78.63121,38.760227,8,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/mtjacksonvasupercharger
False,Patrick Henry Mall12300 Jefferson Avenue,,Newport News,VA,"Newport News, VA",23602,-76.497198,37.114465,12,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/newportnewsvasupercharger
